total_capital_cost,annual_opex,total_5yr_cost,patriot_5yr_cost,shelter_5yr_cost,savings_vs_patriot,savings_vs_shelters,prototype_months,partial_months,full_months,ai_accuracy,network_availability,hit_probability,sead_attrition_rate,ew_effectiveness,daily_kinzhal_rate,total_kinzhal_5yr,intercepted_kinzhal,leaked_kinzhal,casualties_without_defense,casualties_with_ai,casualties_with_shelters,lives_saved_by_ai,lives_saved_by_shelters,cost_per_life_saved,shelter_cost_per_life,system_failure_risk,budget_overrun_risk,is_cheaper_than_patriot,is_cheaper_than_shelters,hits_target_budget,hits_target_performance
1913319271.0306158,705941332.8866119,4969675802.597227,2430851577065.0747,500000000,2425881901262.4775,-4469675802.597227,19.54987013553217,20.49326013119321,40.27166895877169,0.9370529568149862,0.8204394182003321,0.5257678270560593,0.12381281813539614,0.2778984751940397,89.05019278428097,162516.60183131276,85446.00060538409,77070.60122592867,7707060.122592866,2069229.0292435642,114282.93287553512,5637831.093349302,7592777.189717331,881.4871748214898,65.8520574892063,0.5957922273342467,0,1,0,0,0
1908016600.4391222,557956125.6558539,4323674629.701699,1542843869058.0247,500000000,1538520194428.323,-3823674629.7016993,18.379847039609164,23.554899217667316,49.34493767055742,0.9171289767795346,0.6665581726290932,0.44545010826810477,0.07972713020958926,0.42326383434881754,47.302210953735255,86326.53499056684,38454.16435795833,47872.37063260851,4787237.0632608505,2830685.152487502,83277.92889970467,1956551.9107733485,4703959.134361146,2209.844065927553,106.2934404229058,0.7276875222987162,0,1,0,0,0
2075516028.0506265,596741169.3051962,4659092998.962429,1536791438261.5667,500000000,1532132345262.6042,-4159092998.962429,13.6874931838983,24.394660162048623,47.20617640404181,0.7356414952025433,0.6221075877150433,0.3597659419714028,0.04244374565643691,0.17968419113834774,42.75606904707188,78029.82601090618,28072.47385667833,49957.35215422785,4995735.215422785,1030661.8691187487,91727.00869858496,3965073.346304036,4904008.2067242,1175.033244543965,101.95741502112861,0.8353537800639103,0,1,0,0,0
1567077271.7292185,411940133.5862747,3350562469.7875376,1654354109276.0872,500000000,1651003546806.2996,-2850562469.7875376,13.763102107604833,28.727424611975596,41.88777905306457,0.8365483395877712,0.8797162148343407,0.5536466464173104,0.12438297651071356,0.32857980850609675,81.6789806347968,149064.13965850417,82528.86102301243,66535.27863549173,6653527.863549173,2521064.0471949936,361885.5705255368,4132463.8163541793,6291642.293023637,810.7905159454086,79.47050654078271,0.5925575148736251,0,1,0,1,0
1757342401.3309088,659298618.0034058,4611760386.955794,2338534763378.6484,500000000,2333923002991.693,-4111760386.9557943,16.31399421531555,22.557105883270264,28.20181415904117,0.9487848662557797,0.849687160445917,0.5416061404217036,0.09279314704502228,0.2492414656107755,76.53132527433469,139669.66862566082,75645.95015832246,64023.71846733836,6402371.846733836,1894453.7152574456,111912.90303602371,4507918.131476391,6290458.943697813,1023.0355238162663,79.48545638326313,0.5633732050672808,0,1,0,0,0
1351224416.291788,466028529.4656051,3368884062.4615126,1035861972586.3159,500000000,1032493088523.8544,-2868884062.4615126,18.402301057132,19.472307495054768,35.79568563212555,0.96027914603156,0.7747410259841219,0.48097019358095777,0.059005878504060805,0.15441187637773532,41.181470519984174,75156.18369897112,36147.88422250016,39008.29947647096,3900829.9476470957,1423765.1922471174,59421.82712810232,2477064.7553999783,3841408.120518993,1360.0306795037864,130.16060369353505,0.6421737349634562,0,1,0,1,0
2031435854.9343739,627415544.9048306,4747816819.390961,1295994402249.8616,500000000,1291246585430.4707,-4247816819.3909607,16.296028333021923,27.539913446286562,52.18852476200776,0.9825774283116061,0.7072672047371245,0.5457347834546705,0.04453598560419754,0.756404924653042,31.812671742319008,58058.12592973219,31684.338782046387,26373.7871476858,2637378.71476858,820899.8134419213,126511.04143102019,1816478.901326659,2510867.67333756,2613.747297545493,199.13434917714207,0.6207444548834871,0,1,0,0,0
1451480958.704945,565108305.315843,3898104182.9496055,1058675537477.5004,500000000,1054777433294.5508,-3398104182.9496055,16.666449460259525,22.204145790704228,32.4239435365029,0.924042123910246,0.7511080232752784,0.4676969766261535,0.05009386924171583,0.20271442204991677,41.9411004333766,76542.50829091229,35798.69971104196,40743.808579870325,4074380.8579870323,1379036.7528608744,19557.28630562867,2695344.105126158,4054823.5716814036,1446.236187630355,123.30992733986358,0.6753923629680076,0,1,0,1,0
1408926797.2567186,357656396.52003145,2957391822.09208,1321758888829.0996,500000000,1318801497007.0076,-2457391822.09208,13.903024684932955,26.361336811165376,45.673950456596785,0.8511129137403157,0.8014493892612488,0.47060226753160883,0.086923298897868,0.09631435986998843,31.53002742424985,57542.30004925598,27079.53688216407,30462.76316709191,3046276.316709191,887934.4189912846,151293.41196009258,2158341.8977179066,2894982.9047490987,1370.2147121450212,172.7125915596154,0.6789909342000107,0,1,0,1,0
1611635294.4684367,493003604.3051687,3746082897.8445725,1075336873888.8624,500000000,1071590790991.0178,-3246082897.8445725,18.84707325413259,28.454932398907225,52.469601654655236,0.9660860198102893,0.6497049999927772,0.47935230490633346,0.05691664612824092,0.6532156025883344,40.390009729108606,73711.76775562321,35333.90577237833,38377.861983244875,3837786.1983244875,2553266.1087393523,155527.76182602788,1284520.0895851352,3682258.4364984594,2916.3287738492704,135.78623245017562,0.6991244989766422,0,1,0,1,0
